TF	Total de genes regulados	Activados	Reprimidos	Tipo TF	Lista de genesATP-dependent RNA helicase DeaD	3	3	0	Activador	sdiA,uvrY,mntR
NsrR	86	2	84	Dual	aceE,aceF,cdd,moeA,moeB,fhlA,ihfA,hmp,hycA,hycB,hycC,hycD,hycE,hycF,hycG,hycH,hypA,hypB,hypC,hypD,hypE,infC,lrp,ndh,pheS,pheT,poxB,wecA,rplT,bamE,sodB,thrS,rpmI,tsgA,waaH,pheM,ygbA,wzzE,ydbD,fliA,fliZ,pgpC,tadA,sufA,wecB,wecC,rffG,rffH,rffC,wecE,wzyE,rffM,wzxE,dkgB,nrfA,tehA,tehB,nrfB,nrfC,nrfD,nrfE,nrfF,nrfG,norR,grxD,dsdC,rybB,mhpT,hcr,hcp,feaR,mepH,sufE,sufS,sufD,sufC,sufB,yeaE,yoaG,yeaR,tcyJ,hycI,wecF,ytfE,bdcA,feaB
NtrC	52	51	8	Dual	hisM,argT,glnA,glnG,glnH,glnL,glnP,glnQ,hisP,relA,potF,potG,potH,potI,amtB,rpoE,hisJ,hisQ,glnK,rseA,yhdW,yhdX,yhdY,yhdZ,rseD,glnZ,rutG,rutF,rutE,rutD,rutC,rutB,rutA,ddpF,ddpD,ddpC,ddpB,ddpA,ddpX,astE,astB,astD,astA,astC,yeaE,yeaG,yeaH,cbl,nac,rseC,rseB,patA
OhsC	1	0	1	Represor	shoB
OmpR	57	30	28	Dual	bolA,cadA,cadB,cadC,fadL,flhC,flhD,htpX,lpp,malE,narV,narW,narY,narZ,nmpC,ompC,ompF,potE,speF,tolC,pdhR,tsgA,rob,sra,nuoN,feoA,feoB,acrR,ompX,rhtA,galP,narU,sstT,feoC,micF,speFL,omrA,omrB,ecnB,fadE,gmhA,copA,csgI,pgaD,pgaC,pgaB,pgaA,csgG,csgF,csgE,csgD,dtpA,yobB,exoX,znuA,queE,alx
OmrA	12	0	12	Represor	cirA,fepA,flhC,flhD,ompR,ompT,flgM,csgG,csgF,csgE,csgD,dgcM
OmrB	12	0	12	Represor	cirA,fepA,flhC,flhD,ompR,ompT,flgM,csgG,csgF,csgE,csgD,dgcM
OxyR	45	33	13	Dual	fur,gor,grxA,hemH,katG,metE,metR,oxyR,poxB,rimK,uxuA,xthA,nfsA,sufA,ahpC,ahpF,ychF,dps,trxC,hemF,ccp,znuB,gntP,ybjC,uxuB,oxyS,yjjZ,uof,isrC,dsbG,ybjN,hcr,hcp,sufE,sufS,sufD,sufC,sufB,znuA,znuC,zinT,flu,elaB,mntH,fhuF
OxyS	10	4	6	Dual	fhlA,flhC,flhD,rpoS,nusG,iscA,mepS,iscU,iscS,iscR
PaaX	14	0	14	Represor	paaZ,paaA,paaB,paaC,paaD,paaE,paaF,paaG,paaH,paaI,paaJ,paaK,paaX,paaY
PdeL	9	2	7	Dual	wecA,pdeL,fliF,fliG,fliH,fliI,fliJ,fliK,yghJ
PdhR	54	16	38	Dual	aceE,aceF,cyoA,cyoB,cyoC,cyoD,cyoE,ddlB,lpxC,fadL,fecA,fecB,fecC,fecD,fecE,ftsA,ftsI,ftsQ,ftsW,ftsZ,hemL,hha,lpd,mraY,murC,murD,murE,murF,murG,ndh,ppsA,mraZ,rsmH,ftsL,pdhR,ppsR,grcA,lldP,tomB,glcB,acpP,ftsO,glcF,fadH,fadE,gmhA,fadM,ybcV,ybcW,fumD,glcA,glcG,glcE,glcD
PepA	3	0	3	Represor	carA,carB,pepA
PgrR	9	0	9	Represor	tyrR,ycjF,ymjC,ymjD,ycjX,ycjG,mpaA,ycjY,mppA
PhoB	65	57	13	Dual	agp,amn,eda,cra,argP,ompF,phnC,phnD,phnF,phnG,phnH,phnI,phnJ,phnK,phnL,phnM,phnN,phnO,phnP,phoA,phoB,phoE,phoQ,phoR,pstS,phoU,pstA,pstB,pstC,sbcC,ugpA,ugpB,ugpC,ugpE,ugpQ,sbcD,psiE,waaH,phnE1,psiF,phoH,tktB,gadW,gadX,rcdB,cusA,adiC,pitB,yibT,prpR,cusS,cusR,cusC,cusF,cusB,feaR,rspR,asr,mipA,yoaI,hiuH,msrP,msrQ,yegH,ytfK
PhoP	60	49	14	Dual	argD,cysB,fadL,glgA,glgB,glgC,glgP,glgX,hemL,metB,metL,nagA,ompT,phoP,phoQ,purD,purH,tolC,ygiB,ygiC,rstB,malS,hdeA,hdeB,yhiD,hdeD,gadE,acrA,acrB,rsd,pagP,treR,gadW,mgtA,rmf,ryjB,mgrR,mgtL,gadF,mgtS,borD,ybjG,clpS,rutG,rutF,rutE,rutD,rutC,rutB,rutA,iraM,ydeO,safA,ydeP,rstA,slyB,mgrB,queE,yrbL,dcuD
PlaR	14	0	14	Represor	eda,glpA,glpT,plaR,yiaK,yiaL,yiaM,yiaN,yiaO,lyxK,sgbH,sgbU,sgbE,ygjV
Pnp	1	0	1	Represor	pnp
PrpR	5	4	1	Dual	prpR,prpB,prpC,prpD,prpE
PspF	8	7	1	Dual	pspA,pspB,pspC,pspD,pspE,pspG,pspF,pspH
PtrR	13	6	7	Dual	puuC,gabD,gadB,acrA,acrB,puuB,acrR,gadA,puuA,puuE,yneG,glsB,sad
PunR	1	1	0	Activador	punC
PurR	32	0	32	Represor	carA,carB,cvpA,gcvH,glnB,glyA,guaA,guaB,prs,purA,purC,purD,purE,purF,purH,purK,purL,purM,purN,purR,pyrC,pyrD,speA,speB,ubiX,purB,codA,codB,hflD,gcvT,purT,gcvP
PutA	2	0	2	Represor	putA,putP
PuuR	8	0	8	Represor	puuC,puuB,puuR,ymjE,puuP,puuA,puuD,puuE
PyrR	1	1	0	Activador	yhjX
QseB	14	13	2	Dual	dnaA,fimA,fimC,fimD,fimF,fimG,fimH,flhC,flhD,fimI,qseC,fimR2,feaR,qseB
RacR	6	0	6	Represor	ydaS,ydaT,ydaU,ydaV,ydaW,rzpR
RalA	1	0	1	Represor	ralR
RbsR	12	3	9	Dual	add,purD,purH,rbsA,rbsB,rbsC,rbsD,rbsK,rbsR,dcd,udk,rbsZ
RcdA	14	10	4	Dual	sulA,ydeI,rsd,rmf,yagK,ybjI,ybjJ,rcdA,csgG,csgF,csgE,csgD,bluF,asr
RclR	3	3	0	Activador	rclC,rclB,rclA
RcnR	3	0	3	Represor	rcnR,rcnA,rcnB
RcsAB	16	10	6	Dual	flhC,flhD,rcsA,yjbE,yjbF,yjbG,yjbH,csgG,csgF,csgE,csgD,wcaB,wcaA,wzc,wzb,wza
RcsB	26	24	2	Dual	ftsA,ftsZ,osmB,osmC,hdeA,hdeB,yhiD,gadB,hdeD,sra,rpoE,gadX,rseA,rarA,gadA,rseD,rprA,gadY,lolA,bdm,gadC,ydeO,safA,ydeP,rseC,rseB
RcsB-BglJ	16	16	0	Activador	bglB,bglF,bglG,leuO,sfsB,yidL,yehF,ykiA,ynbA,ynbB,ynbC,ynbD,ynjI,yecT,yqhG,ygiZ
RelB	3	0	3	Represor	relB,hokD,relE
RelBE	3	0	3	Represor	relB,hokD,relE
RhaR	2	2	0	Activador	rhaR,rhaS
RhaS	6	6	0	Activador	rhaR,rhaS,rhaT,rhaD,rhaA,rhaB
Rob	52	40	12	Dual	aldA,aslB,dapD,fadA,fadB,fadL,fumC,lpxL,map,narG,nfo,rimK,sodA,tolC,ygiB,ygiC,zwf,nfsA,acnA,rob,mltF,glgS,glnD,inaA,waaY,waaZ,marA,marR,acs,fadD,marB,acrA,acrB,actP,yjcH,mdtD,yacH,chaC,yiaG,mdaB,ybjC,micF,nfsB,acrZ,ldtB,ybiT,ybjN,ydcL,astC,elaB,yhbO,yhbW
RplA	6	0	6	Represor	rplA,rplJ,rplK,rplL,rpoB,rpoC
RplD	1	0	1	Represor	tnaA
RplM	2	0	2	Represor	rplM,rpsI
RplT	2	0	2	Represor	rplT,rpmI
RplY	1	0	1	Represor	rplY
RpmE	1	0	1	Represor	rpmE
RpoN	6	0	6	Represor	fadL,mutM,nth,cspC,yobF,yfcZ
RprA	9	1	8	Dual	rpoS,hdeD,narP,lrhA,csgG,csgF,csgE,csgD,dgcM
RpsA	5	4	1	Dual	fis,manY,pnp,rpsA,rpsO
RpsB	3	0	3	Represor	rpsB,tsf,tff
RpsD	4	0	4	Represor	rplQ,rpsD,rpsK,rpsM
RpsG	4	0	4	Represor	fusA,rpsG,rpsL,tufA
RpsH	12	0	12	Represor	secY,rplE,rplF,rplN,rplO,rplR,rplX,rpmD,rpsE,rpsH,rpsN,rpmJ
RpsO	1	0	1	Represor	rpsO
RseX	4	0	4	Represor	fimB,ihfB,ompA,ompC
RstA	10	5	5	Dual	narG,narH,narI,narJ,ompF,csgG,csgF,csgE,csgD,asr
RtcR	2	2	0	Activador	rtcA,rtcB
RutR	17	2	15	Dual	carA,carB,fepB,gadW,gadX,rutR,rutG,rutF,rutE,rutD,rutC,rutB,rutA,pdeR,nemR,nemA,gloA
RybB	15	1	14	Dual	fadL,nmpC,ompC,ompF,rbsB,sdhC,tsx,ompW,maoP,rluD,fiu,csgG,csgF,csgE,csgD
RydC	12	7	5	Dual	pheA,trpA,trpB,trpC,trpD,trpE,trpL,cfa,csgG,csgF,csgE,csgD
RyhB	45	2	43	Dual	bfr,cirA,cysE,fumA,fur,hemB,hemH,nirB,sdhA,sdhB,sdhC,sdhD,sodA,sodB,sucA,sucB,sucC,sucD,marA,yieP,nuoM,nuoF,nuoA,nuoB,nuoC,nuoE,nuoG,nuoH,nuoI,nuoJ,nuoK,nuoL,nuoN,iscA,grxD,acnB,erpA,msrB,uof,sdhX,b0725,shiA,iscU,iscS,iscR
S6:S18 ribosomal subunit complex	4	0	4	Represor	priB,rplI,rpsF,rpsR
SdhX	6	0	6	Represor	ackA,fdhE,katG,fdoI,fdoH,fdoG
SdiA	8	6	3	Dual	ftsA,ftsQ,ftsZ,rsd,gadW,rmf,gadY,rflP
SdsN	3	0	3	Represor	hmp,nfsA,narP
SdsR	5	0	5	Represor	mutS,tolC,yeaG,yeaH,yhcB
SelB-L-selenocysteinyl-tRNA<sup>sec</sup>	2	0	2	Represor	selA,selB
SgrR	9	4	5	Dual	thiQ,thiP,thiB,setA,sgrR,sgrT,sroA,sgrS,alaC
SgrS	10	1	9	Dual	asd,manX,manY,manZ,ptsG,purR,yeiB,folE,yigL,adiY
SibC	1	0	1	Represor	ibsC
SlyA	48	39	9	Dual	fecI,fecR,leuO,gspO,rsd,gspM,pagP,sgcA,sgcC,sgcX,mdtM,cas2,rmf,sgcB,elfA,hlyE,paaA,paaB,paaC,paaD,paaE,paaF,paaG,paaH,paaI,paaJ,paaK,slyA,cas1,casE,casD,casC,casB,casA,gspC,gspD,gspE,gspF,gspG,gspH,gspI,gspJ,gspK,gspL,sgcR,sgcE,sgcQ,yjiN
SoxR	8	7	1	Dual	aroF,fumC,sodA,soxR,soxS,tyrA,yjcB,yrbL
SoxS	54	50	4	Dual	aldA,cadA,dapD,lpxC,fldA,fumC,fur,lpxL,map,fpr,nfo,pgi,poxB,ptsG,rimK,sodA,soxS,tolC,ompW,ygiB,ygiC,zwf,nfsA,acnA,ribA,rob,glnD,inaA,waaY,waaZ,marA,marR,marB,nepI,acrA,acrB,pbpG,mdaB,fldB,ybjC,micF,nfsB,uof,decR,acrZ,ybjN,pqiA,pqiB,pqiC,ompN,ydbK,zinT,yhbW,yrbL
Spf	27	2	25	Dual	yjiA,araF,ascF,ebgC,fucI,fucK,fucP,galK,gdhA,glpF,gltA,sdhC,maeA,sucC,sthA,caiA,atoD,lldP,dppB,gss,xylF,nanT,puuE,paaK,ytfJ,nanC,srlA
SraG	1	0	1	Represor	pnp
SrlR	7	0	7	Represor	srlE,srlB,srlD,gutM,gutQ,srlR,srlA
SrsR	38	38	0	Activador	adhE,fucA,fucI,fucK,fucO,fucP,fucR,fucU,hycB,narZ,pflB,dhaM,yafQ,dinJ,yafL,bluR,dhaL,dhaK,paaZ,paaA,paaB,paaC,paaD,paaE,paaF,paaG,paaH,paaI,paaJ,paaK,cdgI,yfdK,yfdL,yfdM,yfdN,yfdO,yfdP,yfdQ
StfZ	1	0	1	Represor	ftsZ
StpA	21	11	10	Dual	bglB,bglF,bglG,leuO,malE,malF,malG,proV,proW,proX,fau,stpA,cas2,ssrS,malH,cas1,casE,casD,casC,casB,casA
SutR	8	2	7	Dual	cysE,pfkB,fliA,fliZ,ypfN,ydcO,sutR,tcyJ
SymR	1	0	1	Represor	symE
TdcA	7	7	0	Activador	tdcA,tdcB,tdcC,tdcD,tdcG,tdcF,tdcE
TdcR	7	7	0	Activador	tdcA,tdcB,tdcC,tdcD,tdcG,tdcF,tdcE
TorR	21	20	3	Dual	rpoS,tnaA,tnaB,tnaC,hdeA,hdeB,yhiD,gadB,adiA,gadE,torA,torC,slp,torD,mdtE,mdtF,gadX,adiC,torR,gadA,gadC
TreR	2	0	2	Represor	treC,treB
TrpR	12	0	12	Represor	aroH,aroL,aroM,mtr,trpA,trpB,trpC,trpD,trpE,trpR,yaiA,trpL
TyrR	12	3	10	Dual	aroF,aroG,aroL,aroM,aroP,folA,mtr,tyrA,tyrB,tyrP,tyrR,yaiA
UhpA	2	2	0	Activador	uhpT,uhpU
UhpU	2	1	1	Dual	fliC,lrhA
UidR	4	0	4	Represor	uidA,uidB,uidC,uidR
UlaR	7	0	7	Represor	ulaB,ulaC,ulaG,ulaA,ulaD,ulaE,ulaF
UvrY	6	6	0	Activador	uhpT,luxS,uhpU,csrB,csrC,ydeP
UxuR	11	0	11	Represor	fliC,uidA,uxuA,uidB,gntP,exuR,uxuB,uxuR,uidC,lgoR,lgoD
XapR	2	2	0	Activador	xapB,xapA
XylR	9	8	1	Dual	araC,xylA,xylB,xylE,xylG,xylH,xylF,xylR,xylZ
XynR	5	0	5	Represor	yagA,yagB,insX,yagE,yagF
YafC	1	1	0	Activador	cysJ
YciT	4	2	2	Dual	rdcA,cusF,ybiY,bsmA
YcjW	12	0	12	Represor	ymjB,ycjM,ycjN,ycjO,ycjP,ycjQ,ycjR,ycjS,ycjT,ycjU,ycjV,ompG
YdaT	1	1	0	Activador	rcsA
YdcI	5	5	0	Activador	iraP,gadB,isrC,flu,smrB
YdeO	24	21	3	Dual	appA,hyaA,hyaB,hyaC,hyaD,hyaE,hyaF,nhaR,appB,appC,gadB,adiA,gadE,yiiS,uspD,dctR,slp,mdtE,mdtF,gadW,appX,gadF,ydeO,safA
YdfH	2	0	2	Represor	rspB,rspA
YdiP	2	2	0	Activador	cspA,cspE
YebK	1	0	1	Represor	yebK
YefM	2	0	2	Represor	yefM,yoeB
YefMB	2	0	2	Represor	yefM,yoeB
YegW	3	0	3	Represor	yegT,yegU,yegV
YeiE	15	4	11	Dual	cysJ,infA,pflB,putA,argO,gltF,ftp,mdtF,yibQ,dcuC,ssuA,uspF,ydcT,sodC,yoaC
YeiL	1	1	0	Activador	yeiL
YfeC	6	1	5	Dual	rpmB,rpmH,rpsU,yfeC,hybE,ygdR
YgaV	4	4	0	Activador	cirA,fhuE,nfeF,fhuF
YgbI	2	0	2	Represor	ygbJ,ygbK
YgiV	1	0	1	Represor	mcbR
YhaJ	8	8	0	Activador	ygiD,ybiJ,bssS,yqjF,yhaJ,yhaK,yhaL,yhhW
YiaU	6	6	0	Activador	gltD,waaP,adeP,yiaT,yiaV,yiaW
YidZ	4	0	4	Represor	malE,rbsD,ppiC,rof
YieP	7	2	5	Dual	yieP,yohJ,cusA,dauA,rydC,ykgE,ybiX
YjjQ	10	0	10	Represor	flhC,flhD,ompC,yfiB,dgcN,ymiA,yciX,ybhL,gfcA,yfiR
YqhC	2	2	0	Activador	yqhD,dkgA
YrdG	1	0	1	Represor	mscL
ZntR	3	1	3	Dual	rsd,zntA,rmf
ZraR	28	25	3	Dual	zraS,cspA,acrE,fhuA,glnA,glnH,zraR,pnp,rfaD,rpoH,sspA,tnaA,tnaB,raiA,fliA,mdtL,zraP,cspB,gadW,mgtA,exuR,yhdW,ssrA,rmf,yrdD,yhhY,cpxP,yjjY
Zur	7	0	7	Represor	znuB,ykgO,ykgM,pliG,znuA,znuC,zinT
acetyl-CoA carboxyltransferase	2	0	2	Represor	accD,accA
carbon storage regulator CsrA	14	0	14	Represor	glgA,glgC,glgP,sdiA,nhaR,acnA,glgS,evgA,dgcZ,pgaD,pgaC,pgaB,pgaA,dgcT
ppGpp	308	196	114	Dual	hisM,agp,cysQ,argI,argS,argT,aroM,bolA,cadA,crp,cspA,dacC,dksA,dnaA,dnaN,fadL,fimB,fis,frr,ftsA,ftsQ,ftsZ,gabT,ggt,mnmG,rsmG,glgA,glgC,glgP,hisP,hmp,hns,ilvA,ilvB,ilvD,ilvE,ilvH,ilvI,ilvM,ilvN,infA,katE,rpoS,leuO,livJ,lrp,lysS,mazE,mazG,osmB,osmC,pcnB,phr,pnp,poxB,prfB,priB,pth,pyrB,pyrI,queA,recF,relA,rnpA,rplI,rpmE,rpmH,rpsB,rpsF,rpsO,rpsR,speC,tgt,thrA,thrB,thrC,tpr,treA,trxA,tsf,tufB,yaiA,yajC,ybaA,ybgA,cspD,rluC,yhhA,mioC,argH,leuA,uspE,mazF,iraP,ilvL,ivbL,thrL,pyrL,leuL,yghA,dusB,acnA,gabD,gabP,msyB,gluQ,folK,sufA,glgS,uspA,osmY,hdeA,hdeB,yhiD,ychF,dps,csrA,gadB,qorA,hdeD,sra,ycgB,fadD,cfa,ychH,wrbA,gadE,thiQ,thiP,thiB,leuD,leuC,leuB,otsA,otsB,setA,talA,yebF,aidB,yiiS,uspD,rpoE,yjbJ,yehE,yehW,yehX,yehY,osmF,yohC,yojI,sgrR,efp,tktB,prfC,rssB,hisJ,hisQ,narU,cbpA,cbpM,uspB,dtpB,mdtE,mdtF,gadX,treF,rseA,lhgD,yiaG,grxB,yccJ,ybeL,alaT,alaU,alaV,argX,glnU,glnV,glnW,glnX,gltT,gltU,gltV,gltW,glyT,hisR,ileT,ileU,ileV,leuT,leuV,leuW,leuX,metT,metU,metV,metZ,proM,rrfA,rrfB,rrfC,rrfD,rrfE,rrfG,rrfH,rrlA,rrlB,rrlC,rrlD,rrlE,rrlG,rrlH,rrsA,rrsB,rrsC,rrsD,rrsE,rrsG,rrsH,rrfF,serW,thrT,thrU,thrV,tyrT,tyrU,tyrV,metW,rmf,gadA,sgrT,ilvX,gadF,idlP,ytiC,ytiD,csrB,csrC,tff,isrC,sroA,sroD,ecnB,sgrS,yahO,yajO,glsA,ybaT,ybdK,ybgS,ybhN,clsB,ybhP,ybjP,ftsK,ycaP,csgI,yccU,csgG,csgF,csgE,csgD,ariR,ydcK,ydcL,curA,adhP,gadC,tam,ynfD,sodC,ldtE,sufE,sufS,sufD,sufC,sufB,yniA,yeaG,yeaH,yeaQ,yoaC,yebV,uspC,yedP,hchA,flu,yegP,fbaB,elaB,yfcZ,rseC,rseB,glaH,kbp,yqaE,dkgA,patA,yqjF,yhbO,yhcO,fkpA,ysgA,blc,yjfY,yjgH,iraD,ilvG
ribonuclease E	1	0	1	Represor	rne
small heat shock protein IbpA	2	0	2	Represor	ibpA,ibpB
threonine&mdash;tRNA ligase	1	0	1	Represor	thrS
